,is_human,block_type,block_csv,correct,is_correct,response,reaction_time,flanker_type,flanker_correct_direction,stroop_text,stroop_color,participant,participant_type
220,FALSE,stroop,st_b3.csv,y,TRUE,['y'],0.182813205215623,-,-,yellow,yellow,2,main
221,FALSE,stroop,st_b3.csv,g,TRUE,['g'],0.725674357512741,-,-,red,green,2,main
222,FALSE,stroop,st_b3.csv,g,TRUE,['g'],0.825695965764561,-,-,blue,green,2,main
223,FALSE,stroop,st_b3.csv,r,TRUE,['r'],0.639464548551251,-,-,red,red,2,main
224,FALSE,stroop,st_b3.csv,r,TRUE,['r'],0.337548622253335,-,-,red,red,2,main
225,FALSE,stroop,st_b3.csv,g,TRUE,['g'],0.67251855446829,-,-,green,green,2,main
226,FALSE,stroop,st_b3.csv,r,TRUE,['r'],0.22058533737939,-,-,yellow,red,2,main
227,FALSE,stroop,st_b3.csv,r,TRUE,['r'],1.03004554788026,-,-,blue,red,2,main
228,FALSE,stroop,st_b3.csv,g,TRUE,['g'],0.511189178186845,-,-,yellow,green,2,main
229,FALSE,stroop,st_b3.csv,y,TRUE,['y'],1.0746331545708,-,-,blue,yellow,2,main
230,FALSE,stroop,st_b3.csv,b,TRUE,['b'],0.765756910125357,-,-,blue,blue,2,main
231,FALSE,stroop,st_b3.csv,b,TRUE,['b'],0.701985639093552,-,-,red,blue,2,main
232,FALSE,stroop,st_b3.csv,y,TRUE,['y'],0.641040955673901,-,-,blue,yellow,2,main
233,FALSE,stroop,st_b3.csv,r,TRUE,['r'],0.89952853597105,-,-,green,red,2,main
234,FALSE,stroop,st_b3.csv,b,TRUE,['b'],0.462669251567482,-,-,blue,blue,2,main
235,FALSE,stroop,st_b3.csv,r,TRUE,['r'],0.590855246527271,-,-,red,red,2,main
236,FALSE,stroop,st_b3.csv,g,TRUE,['g'],0.668965256886619,-,-,green,green,2,main
237,FALSE,stroop,st_b3.csv,y,TRUE,['y'],0.488558205255772,-,-,yellow,yellow,2,main
238,FALSE,stroop,st_b3.csv,g,TRUE,['g'],0.55044015206047,-,-,red,green,2,main
239,FALSE,stroop,st_b3.csv,y,TRUE,['y'],0.418122209767946,-,-,yellow,yellow,2,main
240,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.50233673313673,incongruent,right,-,-,2,main
241,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.311907286766318,neutral,right,-,-,2,main
242,FALSE,flanker,ft_b3.csv,f,TRUE,['f'],0.330058731103843,neutral,left,-,-,2,main
243,FALSE,flanker,ft_b3.csv,f,TRUE,['f'],0.346508403434426,congruent,left,-,-,2,main
244,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.345804403759008,incongruent,right,-,-,2,main
245,FALSE,flanker,ft_b3.csv,f,TRUE,['f'],0.321898747254174,congruent,left,-,-,2,main
246,FALSE,flanker,ft_b3.csv,f,FALSE,['j'],0.384957797064136,congruent,left,-,-,2,main
247,FALSE,flanker,ft_b3.csv,f,TRUE,['f'],0.310543282373578,congruent,left,-,-,2,main
248,FALSE,flanker,ft_b3.csv,f,TRUE,['f'],0.328456326887619,neutral,left,-,-,2,main
249,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.373073386776485,neutral,right,-,-,2,main
250,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.297621633655867,congruent,right,-,-,2,main
251,FALSE,flanker,ft_b3.csv,f,TRUE,['f'],0.425081637858141,congruent,left,-,-,2,main
252,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.371357663843278,neutral,right,-,-,2,main
253,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.300228869238356,congruent,right,-,-,2,main
254,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.288247400470767,incongruent,right,-,-,2,main
255,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.366268163151056,congruent,right,-,-,2,main
256,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.286696154210245,congruent,right,-,-,2,main
257,FALSE,flanker,ft_b3.csv,f,TRUE,['f'],0.35959032896742,incongruent,left,-,-,2,main
258,FALSE,flanker,ft_b3.csv,f,TRUE,['f'],0.270456263620755,congruent,left,-,-,2,main
259,FALSE,flanker,ft_b3.csv,f,TRUE,['f'],0.266958152347166,neutral,left,-,-,2,main
260,FALSE,flanker,ft_b3.csv,f,TRUE,['f'],0.369410940758101,neutral,left,-,-,2,main
261,FALSE,flanker,ft_b3.csv,f,FALSE,['j'],0.358088265216938,incongruent,left,-,-,2,main
262,FALSE,flanker,ft_b3.csv,f,TRUE,['f'],0.18886275469079,incongruent,left,-,-,2,main
263,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.401795838099042,incongruent,right,-,-,2,main
264,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.307505512204286,incongruent,right,-,-,2,main
265,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.329876996034151,incongruent,right,-,-,2,main
266,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.313085074964219,neutral,right,-,-,2,main
267,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.365281548485094,neutral,right,-,-,2,main
268,FALSE,flanker,ft_b3.csv,f,TRUE,['f'],0.388517991749443,incongruent,left,-,-,2,main
269,FALSE,flanker,ft_b3.csv,f,TRUE,['f'],0.368202845606182,incongruent,left,-,-,2,main
270,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.380081481859264,congruent,right,-,-,2,main
271,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.373402517016036,incongruent,right,-,-,2,main
272,FALSE,flanker,ft_b3.csv,f,TRUE,['f'],0.368471832980783,neutral,left,-,-,2,main
273,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.296841218500656,congruent,right,-,-,2,main
274,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.296234288882927,congruent,right,-,-,2,main
275,FALSE,flanker,ft_b3.csv,f,TRUE,['f'],0.317046104999238,incongruent,left,-,-,2,main
276,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.225926580683857,neutral,right,-,-,2,main
277,FALSE,flanker,ft_b3.csv,f,TRUE,['f'],0.376433959630389,congruent,left,-,-,2,main
278,FALSE,flanker,ft_b3.csv,f,TRUE,['f'],0.302156370075165,incongruent,left,-,-,2,main
279,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.345008042304269,neutral,right,-,-,2,main
280,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.373176253703513,neutral,right,-,-,2,main
281,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.294604145032691,incongruent,right,-,-,2,main
282,FALSE,flanker,ft_b3.csv,f,TRUE,['f'],0.276991044703109,incongruent,left,-,-,2,main
283,FALSE,flanker,ft_b3.csv,f,TRUE,['f'],0.300346368800755,congruent,left,-,-,2,main
284,FALSE,flanker,ft_b3.csv,j,TRUE,['j'],0.274838335278548,congruent,right,-,-,2,main
285,FALSE,flanker,ft_b3.csv,f,TRUE,['f'],0.303455225361772,neutral,left,-,-,2,main
286,FALSE,flanker,ft_b3.csv,f,TRUE,['f'],0.253528258159601,neutral,left,-,-,2,main
287,FALSE,flanker,ft_b3.csv,f,TRUE,['f'],0.370957076611299,neutral,left,-,-,2,main
0,TRUE,stroop,st_b1.csv,r,TRUE,['r'],0.671454906463623,-,-,yellow,red,2,main
1,TRUE,stroop,st_b1.csv,r,TRUE,['r'],0.461166858673096,-,-,red,red,2,main
2,TRUE,stroop,st_b1.csv,b,TRUE,['b'],0.48445987701416,-,-,red,blue,2,main
3,TRUE,stroop,st_b1.csv,y,TRUE,['y'],0.470012903213501,-,-,yellow,yellow,2,main
4,TRUE,stroop,st_b1.csv,r,TRUE,['r'],0.492419958114624,-,-,green,red,2,main
5,TRUE,stroop,st_b1.csv,g,TRUE,['g'],0.74810791015625,-,-,blue,green,2,main
6,TRUE,stroop,st_b1.csv,g,TRUE,['g'],0.38420295715332,-,-,blue,green,2,main
7,TRUE,stroop,st_b1.csv,g,TRUE,['g'],0.45841908454895,-,-,yellow,green,2,main
8,TRUE,stroop,st_b1.csv,g,TRUE,['g'],0.447787046432495,-,-,green,green,2,main
9,TRUE,stroop,st_b1.csv,b,TRUE,['b'],0.522849082946777,-,-,green,blue,2,main
10,TRUE,stroop,st_b1.csv,r,TRUE,['r'],0.501771926879883,-,-,yellow,red,2,main
11,TRUE,stroop,st_b1.csv,b,TRUE,['b'],0.681483030319214,-,-,yellow,blue,2,main
12,TRUE,stroop,st_b1.csv,y,TRUE,['y'],0.660076141357422,-,-,green,yellow,2,main
13,TRUE,stroop,st_b1.csv,b,TRUE,['b'],1.43013286590576,-,-,red,blue,2,main
14,TRUE,stroop,st_b1.csv,y,TRUE,['y'],1.18042016029358,-,-,red,yellow,2,main
15,TRUE,stroop,st_b1.csv,g,TRUE,['g'],0.654232978820801,-,-,blue,green,2,main
16,TRUE,stroop,st_b1.csv,b,TRUE,['b'],0.665519952774048,-,-,green,blue,2,main
17,TRUE,stroop,st_b1.csv,g,TRUE,['g'],0.998632192611694,-,-,red,green,2,main
18,TRUE,stroop,st_b1.csv,b,TRUE,['b'],0.95722508430481,-,-,yellow,blue,2,main
19,TRUE,stroop,st_b1.csv,y,TRUE,['y'],0.705425977706909,-,-,yellow,yellow,2,main
20,TRUE,stroop,st_b1.csv,r,TRUE,['r'],0.992090940475464,-,-,blue,red,2,main
21,TRUE,stroop,st_b1.csv,r,TRUE,['r'],0.547796964645386,-,-,red,red,2,main
22,TRUE,stroop,st_b1.csv,b,TRUE,['b'],0.542088031768799,-,-,blue,blue,2,main
23,TRUE,stroop,st_b1.csv,y,TRUE,['y'],0.710257053375244,-,-,blue,yellow,2,main
24,TRUE,stroop,st_b1.csv,b,TRUE,['b'],0.595696926116943,-,-,blue,blue,2,main
25,TRUE,stroop,st_b1.csv,g,TRUE,['g'],1.19776105880737,-,-,red,green,2,main
26,TRUE,stroop,st_b1.csv,y,TRUE,['y'],0.831578016281128,-,-,green,yellow,2,main
27,TRUE,stroop,st_b1.csv,b,TRUE,['b'],0.498662948608398,-,-,blue,blue,2,main
28,TRUE,stroop,st_b1.csv,r,TRUE,['r'],0.498761892318726,-,-,red,red,2,main
29,TRUE,stroop,st_b1.csv,g,FALSE,['y'],0.528790950775147,-,-,yellow,green,2,main
30,TRUE,stroop,st_b1.csv,y,TRUE,['y'],1.14888215065002,-,-,blue,yellow,2,main
31,TRUE,stroop,st_b1.csv,r,TRUE,['r'],1.0621030330658,-,-,yellow,red,2,main
32,TRUE,stroop,st_b1.csv,y,TRUE,['y'],0.782567024230957,-,-,red,yellow,2,main
33,TRUE,stroop,st_b1.csv,y,TRUE,['y'],0.65893292427063,-,-,green,yellow,2,main
34,TRUE,stroop,st_b1.csv,g,TRUE,['g'],0.710371971130371,-,-,red,green,2,main
35,TRUE,stroop,st_b1.csv,y,TRUE,['y'],0.613556146621704,-,-,yellow,yellow,2,main
36,TRUE,stroop,st_b1.csv,r,TRUE,['r'],1.66736721992493,-,-,green,red,2,main
37,TRUE,stroop,st_b1.csv,y,TRUE,['y'],0.634293079376221,-,-,yellow,yellow,2,main
38,TRUE,stroop,st_b1.csv,g,TRUE,['g'],0.683189153671265,-,-,green,green,2,main
39,TRUE,stroop,st_b1.csv,g,TRUE,['g'],0.350825071334839,-,-,green,green,2,main
40,TRUE,stroop,st_b1.csv,b,TRUE,['b'],0.523190021514893,-,-,blue,blue,2,main
41,TRUE,stroop,st_b1.csv,g,TRUE,['g'],0.557979822158814,-,-,green,green,2,main
42,TRUE,stroop,st_b1.csv,b,TRUE,['b'],1.0762050151825,-,-,green,blue,2,main
43,TRUE,stroop,st_b1.csv,r,TRUE,['r'],0.854897022247314,-,-,blue,red,2,main
44,TRUE,stroop,st_b1.csv,y,TRUE,['y'],0.570329189300537,-,-,red,yellow,2,main
45,TRUE,stroop,st_b1.csv,r,TRUE,['r'],0.615218877792358,-,-,red,red,2,main
46,TRUE,stroop,st_b1.csv,b,FALSE,['y'],0.55308198928833,-,-,yellow,blue,2,main
47,TRUE,stroop,st_b1.csv,r,TRUE,['r'],1.08540606498718,-,-,blue,red,2,main
0,TRUE,flanker,ft_b1.csv,f,TRUE,['f'],0.342696905136108,neutral,left,-,-,2,main
1,TRUE,flanker,ft_b1.csv,f,FALSE,['j'],0.347115993499756,incongruent,left,-,-,2,main
2,TRUE,flanker,ft_b1.csv,f,TRUE,['f'],0.365244865417481,congruent,left,-,-,2,main
3,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.369144201278686,neutral,right,-,-,2,main
4,TRUE,flanker,ft_b1.csv,f,TRUE,['f'],0.360301971435547,congruent,left,-,-,2,main
5,TRUE,flanker,ft_b1.csv,f,TRUE,['f'],0.367633104324341,neutral,left,-,-,2,main
6,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.371965885162354,congruent,right,-,-,2,main
7,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.313791990280151,congruent,right,-,-,2,main
8,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.35250997543335,incongruent,right,-,-,2,main
9,TRUE,flanker,ft_b1.csv,f,TRUE,['f'],0.355558156967163,congruent,left,-,-,2,main
10,TRUE,flanker,ft_b1.csv,f,TRUE,['f'],0.325947999954224,incongruent,left,-,-,2,main
11,TRUE,flanker,ft_b1.csv,f,TRUE,['f'],0.318346977233887,neutral,left,-,-,2,main
12,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.351310014724731,neutral,right,-,-,2,main
13,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.400628805160522,congruent,right,-,-,2,main
14,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.295098066329956,congruent,right,-,-,2,main
15,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.345803022384644,congruent,right,-,-,2,main
16,TRUE,flanker,ft_b1.csv,f,TRUE,['f'],0.404246807098389,incongruent,left,-,-,2,main
17,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.577400922775269,congruent,right,-,-,2,main
18,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.389392852783203,incongruent,right,-,-,2,main
19,TRUE,flanker,ft_b1.csv,f,TRUE,['f'],0.378665924072266,incongruent,left,-,-,2,main
20,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.362581014633179,neutral,right,-,-,2,main
21,TRUE,flanker,ft_b1.csv,f,TRUE,['f'],0.416492938995361,congruent,left,-,-,2,main
22,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.444486141204834,incongruent,right,-,-,2,main
23,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.363173007965088,neutral,right,-,-,2,main
24,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.316141128540039,neutral,right,-,-,2,main
25,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.335105180740356,congruent,right,-,-,2,main
26,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.383896827697754,incongruent,right,-,-,2,main
27,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.309040069580078,neutral,right,-,-,2,main
28,TRUE,flanker,ft_b1.csv,f,TRUE,['f'],0.366493940353394,congruent,left,-,-,2,main
29,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.376204967498779,incongruent,right,-,-,2,main
30,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.377037048339844,incongruent,right,-,-,2,main
31,TRUE,flanker,ft_b1.csv,f,TRUE,['f'],0.360416173934936,congruent,left,-,-,2,main
32,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.402179002761841,incongruent,right,-,-,2,main
33,TRUE,flanker,ft_b1.csv,f,TRUE,['f'],0.326064825057983,incongruent,left,-,-,2,main
34,TRUE,flanker,ft_b1.csv,f,TRUE,['f'],0.39639687538147,neutral,left,-,-,2,main
35,TRUE,flanker,ft_b1.csv,f,TRUE,['f'],0.354517936706543,incongruent,left,-,-,2,main
36,TRUE,flanker,ft_b1.csv,f,TRUE,['f'],0.37251091003418,congruent,left,-,-,2,main
37,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.373329877853394,neutral,right,-,-,2,main
38,TRUE,flanker,ft_b1.csv,f,TRUE,['f'],0.348529815673828,congruent,left,-,-,2,main
39,TRUE,flanker,ft_b1.csv,f,TRUE,['f'],0.343542098999023,neutral,left,-,-,2,main
40,TRUE,flanker,ft_b1.csv,f,TRUE,['f'],0.36769700050354,neutral,left,-,-,2,main
41,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.393577098846436,congruent,right,-,-,2,main
42,TRUE,flanker,ft_b1.csv,f,TRUE,['f'],0.333477020263672,incongruent,left,-,-,2,main
43,TRUE,flanker,ft_b1.csv,f,TRUE,['f'],0.366387844085693,incongruent,left,-,-,2,main
44,TRUE,flanker,ft_b1.csv,f,TRUE,['f'],0.322901010513306,neutral,left,-,-,2,main
45,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.394826889038086,neutral,right,-,-,2,main
46,TRUE,flanker,ft_b1.csv,j,TRUE,['j'],0.357334852218628,incongruent,right,-,-,2,main
47,TRUE,flanker,ft_b1.csv,f,TRUE,['f'],0.337514162063599,neutral,left,-,-,2,main
0,TRUE,stroop,st_b2.csv,y,TRUE,['y'],0.810350179672241,-,-,green,yellow,2,main
1,TRUE,stroop,st_b2.csv,y,TRUE,['y'],0.362903118133545,-,-,red,yellow,2,main
2,TRUE,stroop,st_b2.csv,b,TRUE,['b'],0.525070905685425,-,-,red,blue,2,main
3,TRUE,stroop,st_b2.csv,r,TRUE,['r'],0.611874103546143,-,-,blue,red,2,main
4,TRUE,stroop,st_b2.csv,b,FALSE,['g'],0.609817028045654,-,-,blue,blue,2,main
5,TRUE,stroop,st_b2.csv,b,TRUE,['b'],0.843223094940185,-,-,blue,blue,2,main
6,TRUE,stroop,st_b2.csv,g,TRUE,['g'],0.621485948562622,-,-,green,green,2,main
7,TRUE,stroop,st_b2.csv,y,TRUE,['y'],0.522154092788696,-,-,yellow,yellow,2,main
8,TRUE,stroop,st_b2.csv,g,TRUE,['g'],0.49941611289978,-,-,green,green,2,main
9,TRUE,stroop,st_b2.csv,r,TRUE,['r'],0.43384313583374,-,-,red,red,2,main
10,TRUE,stroop,st_b2.csv,y,TRUE,['y'],0.528604030609131,-,-,yellow,yellow,2,main
11,TRUE,stroop,st_b2.csv,r,TRUE,['r'],0.503815174102783,-,-,red,red,2,main
12,TRUE,stroop,st_b2.csv,b,TRUE,['b'],0.572864055633545,-,-,green,blue,2,main
13,TRUE,stroop,st_b2.csv,g,TRUE,['g'],0.937505960464478,-,-,red,green,2,main
14,TRUE,stroop,st_b2.csv,g,TRUE,['g'],0.66199803352356,-,-,yellow,green,2,main
15,TRUE,stroop,st_b2.csv,y,TRUE,['y'],0.563746929168701,-,-,yellow,yellow,2,main
16,TRUE,stroop,st_b2.csv,g,TRUE,['g'],0.725571870803833,-,-,blue,green,2,main
17,TRUE,stroop,st_b2.csv,b,TRUE,['b'],1.36001014709473,-,-,red,blue,2,main
18,TRUE,stroop,st_b2.csv,r,TRUE,['r'],0.549005031585693,-,-,red,red,2,main
19,TRUE,stroop,st_b2.csv,r,TRUE,['r'],0.357185125350952,-,-,red,red,2,main
20,TRUE,stroop,st_b2.csv,g,TRUE,['g'],1.22674298286438,-,-,red,green,2,main
21,TRUE,stroop,st_b2.csv,r,TRUE,['r'],0.631392002105713,-,-,green,red,2,main
22,TRUE,stroop,st_b2.csv,b,TRUE,['b'],0.681174039840698,-,-,yellow,blue,2,main
23,TRUE,stroop,st_b2.csv,y,TRUE,['y'],0.522079944610596,-,-,yellow,yellow,2,main
24,TRUE,stroop,st_b2.csv,r,TRUE,['r'],1.04525303840637,-,-,yellow,red,2,main
25,TRUE,stroop,st_b2.csv,g,TRUE,['g'],0.64833402633667,-,-,green,green,2,main
26,TRUE,stroop,st_b2.csv,g,TRUE,['g'],1.20942401885986,-,-,blue,green,2,main
27,TRUE,stroop,st_b2.csv,r,TRUE,['r'],0.619759082794189,-,-,blue,red,2,main
28,TRUE,stroop,st_b2.csv,b,TRUE,['b'],0.511501789093018,-,-,blue,blue,2,main
29,TRUE,stroop,st_b2.csv,y,TRUE,['y'],0.54478120803833,-,-,yellow,yellow,2,main
30,TRUE,stroop,st_b2.csv,b,TRUE,['b'],0.880164861679077,-,-,yellow,blue,2,main
31,TRUE,stroop,st_b2.csv,g,TRUE,['g'],0.913482904434204,-,-,green,green,2,main
32,TRUE,stroop,st_b2.csv,b,TRUE,['b'],0.936565160751343,-,-,green,blue,2,main
33,TRUE,stroop,st_b2.csv,g,TRUE,['g'],0.526739835739136,-,-,green,green,2,main
34,TRUE,stroop,st_b2.csv,r,TRUE,['r'],0.709916830062866,-,-,red,red,2,main
35,TRUE,stroop,st_b2.csv,y,TRUE,['y'],1.56171417236328,-,-,blue,yellow,2,main
36,TRUE,stroop,st_b2.csv,b,TRUE,['b'],0.871048212051392,-,-,blue,blue,2,main
37,TRUE,stroop,st_b2.csv,y,TRUE,['y'],0.956652164459228,-,-,blue,yellow,2,main
38,TRUE,stroop,st_b2.csv,r,TRUE,['r'],0.638477087020874,-,-,green,red,2,main
39,TRUE,stroop,st_b2.csv,r,TRUE,['r'],1.14462113380432,-,-,yellow,red,2,main
40,TRUE,stroop,st_b2.csv,y,TRUE,['y'],0.601022005081177,-,-,yellow,yellow,2,main
41,TRUE,stroop,st_b2.csv,y,TRUE,['y'],0.554854154586792,-,-,green,yellow,2,main
42,TRUE,stroop,st_b2.csv,g,TRUE,['g'],0.718796014785767,-,-,yellow,green,2,main
43,TRUE,stroop,st_b2.csv,r,TRUE,['r'],0.477452039718628,-,-,red,red,2,main
44,TRUE,stroop,st_b2.csv,b,TRUE,['b'],0.505128860473633,-,-,blue,blue,2,main
45,TRUE,stroop,st_b2.csv,y,TRUE,['y'],0.991150140762329,-,-,red,yellow,2,main
46,TRUE,stroop,st_b2.csv,g,TRUE,['g'],0.720014095306397,-,-,green,green,2,main
47,TRUE,stroop,st_b2.csv,b,TRUE,['b'],0.587955951690674,-,-,blue,blue,2,main
0,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.33634090423584,neutral,left,-,-,2,main
1,TRUE,flanker,ft_b2.csv,j,FALSE,['f'],0.319443941116333,neutral,right,-,-,2,main
2,TRUE,flanker,ft_b2.csv,j,TRUE,['j'],0.408628940582275,congruent,right,-,-,2,main
3,TRUE,flanker,ft_b2.csv,j,TRUE,['j'],0.447427034378052,incongruent,right,-,-,2,main
4,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.38929295539856,congruent,left,-,-,2,main
5,TRUE,flanker,ft_b2.csv,j,TRUE,['j'],0.41452693939209,incongruent,right,-,-,2,main
6,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.464700937271118,neutral,left,-,-,2,main
7,TRUE,flanker,ft_b2.csv,j,TRUE,['j'],0.375373125076294,incongruent,right,-,-,2,main
8,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.363070964813232,congruent,left,-,-,2,main
9,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.370904922485352,incongruent,left,-,-,2,main
10,TRUE,flanker,ft_b2.csv,j,TRUE,['j'],0.354471921920776,neutral,right,-,-,2,main
11,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.391662836074829,incongruent,left,-,-,2,main
12,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.419384002685547,incongruent,left,-,-,2,main
13,TRUE,flanker,ft_b2.csv,j,TRUE,['j'],0.363207101821899,incongruent,right,-,-,2,main
14,TRUE,flanker,ft_b2.csv,j,TRUE,['j'],0.311383008956909,neutral,right,-,-,2,main
15,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.314323902130127,congruent,left,-,-,2,main
16,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.459585189819336,neutral,left,-,-,2,main
17,TRUE,flanker,ft_b2.csv,j,TRUE,['j'],0.376133918762207,neutral,right,-,-,2,main
18,TRUE,flanker,ft_b2.csv,j,TRUE,['j'],0.359244108200073,congruent,right,-,-,2,main
19,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.370269775390625,congruent,left,-,-,2,main
20,TRUE,flanker,ft_b2.csv,j,TRUE,['j'],0.31881308555603,incongruent,right,-,-,2,main
21,TRUE,flanker,ft_b2.csv,j,TRUE,['j'],0.368399858474731,congruent,right,-,-,2,main
22,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.298067092895508,incongruent,left,-,-,2,main
23,TRUE,flanker,ft_b2.csv,j,TRUE,['j'],0.305622100830078,congruent,right,-,-,2,main
24,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.373078107833862,congruent,left,-,-,2,main
25,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.424014091491699,incongruent,left,-,-,2,main
26,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.351027965545654,incongruent,left,-,-,2,main
27,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.455116033554077,neutral,left,-,-,2,main
28,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.309161186218262,congruent,left,-,-,2,main
29,TRUE,flanker,ft_b2.csv,j,TRUE,['j'],0.369403123855591,neutral,right,-,-,2,main
30,TRUE,flanker,ft_b2.csv,j,TRUE,['j'],0.322590827941895,congruent,right,-,-,2,main
31,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.355888843536377,congruent,left,-,-,2,main
32,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.346903085708618,neutral,left,-,-,2,main
33,TRUE,flanker,ft_b2.csv,j,TRUE,['j'],0.360422134399414,congruent,right,-,-,2,main
34,TRUE,flanker,ft_b2.csv,j,TRUE,['j'],0.313467025756836,congruent,right,-,-,2,main
35,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.322864055633545,congruent,left,-,-,2,main
36,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.359085083007812,incongruent,left,-,-,2,main
37,TRUE,flanker,ft_b2.csv,j,TRUE,['j'],0.411396980285645,neutral,right,-,-,2,main
38,TRUE,flanker,ft_b2.csv,j,TRUE,['j'],0.404017925262451,neutral,right,-,-,2,main
39,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.326062917709351,neutral,left,-,-,2,main
40,TRUE,flanker,ft_b2.csv,j,TRUE,['j'],0.362529039382935,incongruent,right,-,-,2,main
41,TRUE,flanker,ft_b2.csv,j,TRUE,['j'],0.384896039962769,congruent,right,-,-,2,main
42,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.356770992279053,neutral,left,-,-,2,main
43,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.326923131942749,neutral,left,-,-,2,main
44,TRUE,flanker,ft_b2.csv,j,TRUE,['j'],0.412520885467529,incongruent,right,-,-,2,main
45,TRUE,flanker,ft_b2.csv,f,TRUE,['f'],0.369302988052368,incongruent,left,-,-,2,main
46,TRUE,flanker,ft_b2.csv,j,TRUE,['j'],0.326149940490723,neutral,right,-,-,2,main
47,TRUE,flanker,ft_b2.csv,j,TRUE,['j'],0.393738985061646,incongruent,right,-,-,2,main
0,TRUE,stroop,st_b3.csv,b,TRUE,['b'],0.776360034942627,-,-,red,blue,2,main
1,TRUE,stroop,st_b3.csv,r,TRUE,['r'],0.653169870376587,-,-,green,red,2,main
2,TRUE,stroop,st_b3.csv,g,TRUE,['g'],0.556346893310547,-,-,green,green,2,main
3,TRUE,stroop,st_b3.csv,b,TRUE,['b'],0.789155006408691,-,-,green,blue,2,main
4,TRUE,stroop,st_b3.csv,b,TRUE,['b'],0.610084056854248,-,-,yellow,blue,2,main
